광주ㆍ전라남도,순천,A02,2020-11-28 12:00,구름많음,2,9,None,30
광주ㆍ전라남도,순천,A02,2020-11-29 00:00,구름많음,1,10,None,30
광주ㆍ전라남도,순천,A02,2020-11-29 12:00,구름많음,1,10,None,30
광주ㆍ전라남도,순천,A02,2020-11-30 00:00,맑음,2,11,None,0
광주ㆍ전라남도,순천,A02,2020-11-30 12:00,맑음,2,11,None,10
광주ㆍ전라남도,순천,A02,2020-12-01 00:00,구름많음,1,12,None,30
광주ㆍ전라남도,순천,A02,2020-12-01 12:00,구름많음,1,12,None,20
광주ㆍ전라남도,순천,A01,2020-12-02 00:00,구름많음,2,12,None,30
광주ㆍ전라남도,순천,A01,2020-12-03 00:00,구름많음,4,13,None,30
광주ㆍ전라남도,순천,A01,2020-12-04 00:00,맑음,3,13,None,10
광주ㆍ전라남도,광양,A02,2020-11-27 00:00,구름많음,6,11,None,20
광주ㆍ전라남도,광양,A02,2020-11-27 12:00,구름많음,6,11,None,20
광주ㆍ전라남도,광양,A02,2020-11-28 00:00,구름많음,2,9,None,20
광주ㆍ전라남도,광양,A02,2020-11-28 12:00,구름많음,2,9,None,30
광주ㆍ전라남도,광양,A02,2020-11-29 00:00,구름많음,1,9,None,30
광주ㆍ전라남도,광양,A02,2020-11-29 12:00,구름많음,1,9,None,30
광주ㆍ전라남도,광양,A02,2020-11-30 00:00,맑음,1,11,None,0
광주ㆍ전라남도,광양,A02,2020-11-30 12:00,맑음,1,11,None,10
광주ㆍ전라남도,광양,A02,2020-12-01 00:00,구름많음,2,11,None,30
광주ㆍ전라남도,광양,A02,2020-12-01 12:00,구름많음,2,11,None,20
광주ㆍ전라남도,광양,A01,2020-12-02 00:00,구름많음,3,11,None,30
광주ㆍ전라남도,광양,A01,2020-12-03 00:00,구름많음,4,12,None,30
광주ㆍ전라남도,광양,A01,2020-12-04 00:00,맑음,4,11,None,10
광주ㆍ전라남도,나주,A02,2020-11-27 00:00,구름많음,3,10,None,20
광주ㆍ전라남도,나주,A02,2020-11-27 12:00,구름많음,3,10,None,20
광주ㆍ전라남도,나주,A02,2020-11-28 00:00,구름많음,0,8,None,20
광주ㆍ전라남도,나주,A02,2020-11-28 12:00,구름많음,0,8,None,30
광주ㆍ전라남도,나주,A02,2020-11-29 00:00,구름많음,1,9,None,30
광주ㆍ전라남도,나주,A02,2020-11-29 12:00,구름많음,1,9,None,30
광주ㆍ전라남도,나주,A02,2020-11-30 00:00,맑음,-1,10,None,0
광주ㆍ전라남도,나주,A02,2020-11-30 12:00,맑음,-1,10,None,10
광주ㆍ전라남도,나주,A02,2020-12-01 00:00,구름많음,-1,10,None,30
광주ㆍ전라남도,나주,A02,2020-12-01 12:00,구름많음,-1,10,None,20
광주ㆍ전라남도,나주,A01,2020-12-02 00:00,구름많음,1,11,None,30
광주ㆍ전라남도,나주,A01,2020-12-03 00:00,구름많음,1,12,None,30
광주ㆍ전라남도,나주,A01,2020-12-04 00:00,맑음,2,11,None,10
전라북도,전주,A02,2020-11-27 00:00,구름많음,3,9,None,20
전라북도,전주,A02,2020-11-27 12:00,맑음,3,9,None,10
전라북도,전주,A02,2020-11-28 00:00,맑음,-1,7,None,0
전라북도,전주,A02,2020-11-28 12:00,구름많음,-1,7,None,30
